att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,target
1.8981,1.0114,1.5853,0.7214,1.7187,1.5903,0.15938,0.74092,2.0849,1.7582,0.41125,0.29193,0.88258,1.6621,1.2029,1.8337,0.7019,1.1804,1.2673,0.87106,-1.034,-1.0652,-1.0278,-1.3138,0.076802,-0.65094,-0.58205,0.18522,-0.095532,-0.86125,-0.001487,-0.79912,-1.2345,-0.008066,-1.0979,0.54735,-0.69381,0.55571,-0.28769,-0.02782,-0.1387,-0.63942,-1.1697,-1.1977,-0.51174,-0.74485,-1.1879,-0.29438,-1.2446,0.22039,-0.2683,-0.63483,-0.3541,-1.1038,-1.1749,-1.0663,-1.1941,-0.042007,-0.75853,-0.65224,6
-0.13475,1.6895,0.52554,1.5792,1.4911,-0.18186,0.78412,1.5279,-0.23463,1.0426,0.72125,0.38271,0.48585,1.0417,1.307,-0.3629,0.11734,-0.036985,-0.28256,0.74983,1.167,1.2133,-0.22998,1.3337,-0.066359,1.6607,0.21065,1.1667,1.4154,0.53976,0.93812,0.12385,-0.35061,0.99328,-0.77794,0.10823,-1.5593,-0.55157,-0.5016,-1.6463,-1.3924,-1.3422,-0.60753,-1.2749,-0.12769,-0.29132,-1.975,-1.4007,-1.3363,-1.3628,0.14246,-0.27297,-0.52904,-0.42709,-1.7252,-0.035646,-1.4556,-0.33372,-1.3767,-0.2745,6
0.94757,1.0452,1.2804,1.1664,1.5935,1.0017,0.66722,1.6003,0.50758,0.70402,0.4516,1.7623,1.7272,0.49283,0.45661,0.57867,1.1727,0.03232,1.2106,0.6985,1.4903,1.5367,0.089937,0.72968,0.16665,-0.00067,0.36561,0.94677,0.59431,-0.29137,-0.47724,-1.1431,-0.12433,-0.27436,-0.066418,-0.23375,-1.2224,-1.8085,-1.6656,-0.50317,-1.794,-0.25991,-0.34869,-1.4582,-1.6071,-0.52814,-1.4224,-0.78136,-1.287,-0.15032,-0.058286,-0.22005,-1.1886,-0.83806,-0.49698,-0.8583,-0.43981,-0.86445,-1.3812,-1.2234,6
0.89977,0.5112,-0.064804,1.1954,0.8988,0.092994,1.0626,0.78813,1.2038,0.007135,1.438,0.96434,1.2728,0.28042,0.25391,0.80192,0.48681,1.0833,1.2677,0.69448,1.3477,0.44008,0.92174,1.0872,0.83694,0.61407,0.96255,0.3404,0.18082,0.32301,0.41483,0.84682,0.90295,1.2535,-0.081808,0.16743,-1.5719,-0.31894,-1.4914,-1.621,-0.26108,-0.2366,-1.3104,-1.3976,-1.4884,-1.6892,-0.6018,-1.7244,-0.5612,-1.3971,-0.4962,-0.86459,-1.672,-1.6783,-0.66199,-1.2586,-0.26758,-0.78326,-1.2652,-1.0784,6
1.4663,1.4014,0.89041,0.63726,0.54057,0.99939,0.86049,0.90625,0.42883,1.7849,0.45603,1.9408,1.0914,0.6296,0.87975,0.52015,0.89745,1.2364,1.6057,1.5442,0.89869,0.73402,1.8231,0.6484,1.0691,0.15021,-0.50762,-0.41486,-1.3378,-0.37396,0.11821,0.039491,-0.37796,-0.77023,-0.2098,-1.3149,-1.3639,-1.0248,-0.19307,-0.70445,-0.43722,-1.36,-1.2699,-0.74536,-0.90864,-1.2288,-1.0874,-0.99736,-0.87749,-1.1903,-0.14645,-0.43528,-1.2084,-1.3868,0.056563,-0.49012,-0.88924,-0.46728,-1.3286,-1.207,6
1.2139,1.0054,0.52409,0.51628,0.94956,1.4631,0.90932,1.2952,0.93846,1.2433,1.0947,0.45217,1.3405,0.5034,0.72459,0.73227,0.38303,0.72822,0.75595,1.2917,0.60359,0.37481,0.46059,0.77313,1.1451,1.2463,1.4679,0.90147,0.66419,0.61234,0.46117,0.83554,-0.76406,-1.4524,-1.525,-1.4418,-1.259,-1.161,-0.43287,-0.36335,-0.97541,-1.4482,-0.8046,-0.97723,-0.65426,-0.72212,-0.78912,-0.98701,-0.29912,-1.3673,-0.249,-0.72224,-1.1981,-1.4819,-1.032,-1.4791,-1.2637,-1.2484,-1.2158,-0.29717,6
1.5114,1.1053,1.111,0.92053,0.94086,0.06335,0.051428,1.7053,0.60445,1.4172,0.76797,1.8857,-0.084149,1.5854,1.6089,1.5468,0.72523,1.204,1.431,0.68743,0.8266,1.0173,0.84415,-0.27546,-0.54715,-1.9128,0.13312,-0.21648,-0.65926,-0.41657,-0.53097,0.21706,0.25211,-0.12025,-0.8624,0.14714,-0.44405,-1.2067,0.043418,-0.79886,-0.69597,-0.12775,-0.055242,-1.7778,-0.1641,-0.82737,0.12383,-1.1339,-0.99888,-1.8928,-1.0453,-0.68862,-1.5098,-0.4865,-0.5649,-1.9076,-0.5574,-0.48262,-0.22107,-1.2654,6
0.80584,0.13718,1.0393,0.17529,0.87545,0.50828,1.2722,0.10734,0.65274,1.1533,0.21935,1.2752,1.1538,1.2766,0.4738,0.69685,0.80112,0.81487,0.36462,0.45733,1.3501,0.64712,1.2569,0.70252,1.2452,0.28159,0.75824,0.86994,1.4073,1.5777,0.31513,1.0788,1.2555,-0.22689,-1.0105,-0.73608,-1.0768,-0.51199,-1.4849,-1.0996,-0.51052,-1.5534,-0.68063,-1.7006,-1.0814,-0.35666,-1.4743,-0.62117,-1.5605,-0.66543,-0.97668,-0.84904,-1.5132,-0.63662,-1.0046,-1.1074,-0.76144,-1.2233,-1.3092,-1.2737,6
0.41791,1.5448,1.6939,1.1157,0.95456,0.626,0.74614,1.0964,1.214,0.81916,0.38739,1.5375,1.7126,0.39459,0.8455,1.7043,0.87909,0.45894,0.9753,0.86575,1.6129,0.41225,1.0785,1.8239,0.89507,-0.15116,-0.96323,-0.020321,-0.73134,-0.22357,-0.83598,-0.055389,-0.32423,-0.086917,-1.1035,-1.3231,-1.104,-0.35724,-1.5627,-0.28355,-0.19646,-0.61254,-1.5259,-0.93012,-1.0541,-1.5833,-0.91348,-1.0971,-0.88148,-1.0148,-1.4653,-0.41852,-1.1504,-0.44524,-0.3593,-1.197,-0.079914,-0.054488,-0.75197,-0.9544,6
0.9659,0.64016,0.48086,0.46276,0.80079,0.50746,0.62994,0.36136,1.271,0.42935,0.89679,0.97486,0.17437,1.4901,0.31383,0.39061,0.6942,1.1242,1.2648,1.2738,1.4289,0.75588,0.3392,1.0705,1.471,0.93294,0.378,0.24588,0.34501,1.0022,0.73794,1.0567,0.499,0.6463,1.0119,-0.62632,-1.6283,-0.66373,-0.87408,-1.3715,-1.6187,-1.3655,-0.54111,-0.64263,-0.94248,-0.75902,-1.7733,-1.064,-0.65737,-0.8427,-1.4225,-1.4988,-1.235,-1.5371,-0.48101,-1.4693,-1.3715,-0.68336,-1.1957,-0.80364,6
0.35497,0.10965,0.2389,0.91002,0.19817,0.36087,0.72888,1.2689,0.37244,0.7529,0.36667,0.94543,1.014,0.32031,0.060213,0.9868,0.1084,0.99465,1.2297,1.0975,0.54929,0.51196,0.92673,0.56251,0.23452,1.0892,1.1101,0.60333,1.2806,0.25676,1.2097,1.259,0.53522,1.2093,0.91395,1.2551,0.39856,-1.5745,-0.52013,-0.58591,-1.1895,-1.2298,-1.0873,-1.8149,-1.6856,-0.95558,-0.88291,-0.59021,-0.75148,-1.1156,-0.65546,-1.5861,-0.92525,-0.75728,-1.5704,-1.2622,-0.51893,-1.6254,-1.7654,-1.6754,6
0.64662,0.61352,1.1267,0.9792,0.91902,1.6177,1.7075,1.409,2.0984,0.75541,1.5139,0.76078,0.94512,1.4563,0.6389,0.79115,0.74378,1.3808,1.3031,0.74364,0.70869,2.0222,0.84804,-1.2692,-0.87484,-0.37468,0.033819,-0.78841,-0.17429,-1.4753,-0.35208,-0.40473,-0.53189,-1.2851,-1.2252,-0.37031,-0.91891,-1.3917,-0.005079,-1.1107,-1.1731,-1.2531,-0.63121,-0.068934,-0.47119,-0.27343,-0.97237,-0.73543,-0.90982,0.016916,0.018942,-1.0225,-0.52299,-0.87549,-0.81823,-1.4443,-0.95603,-0.023957,-0.83335,-0.26118,6
