att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,target
-0.60151,-0.5291,-0.34279,-0.10961,0.13259,0.38802,0.6351,0.88916,1.1132,1.3839,1.5358,1.5071,1.5437,1.5121,1.3676,1.1335,0.90323,0.68166,0.4554,0.18292,-0.07691,-0.30851,-0.52116,-0.59836,-0.5647,-0.40427,-0.185,0.047704,0.28667,0.52037,0.75464,0.98925,1.2147,1.4491,1.5853,1.6222,1.5215,1.4572,1.4661,1.5271,1.5843,1.3791,1.1134,0.87726,0.63281,0.39809,0.15147,-0.088601,-0.32439,-0.51717,-1.0257,-1.0257,-1.0257,-1.0257,-1.0257,-1.0257,-1.0257,-1.0257,-1.0257,-1.0257,-1.0257,-1.0257,-1.0257,-1.0257,-1.0257,-1.0257,-1.0257,-1.0257,-1.0257,-1.0257,-1.0257,-1.0257,-1.0257,-1.0257,-1.0257,-1.0257,-1.0257,-1.0257,-1.0257,-1.0257,1
-0.64207,-0.54552,-0.33081,-0.074185,0.17724,0.44658,0.71136,0.94421,1.185,1.4203,1.5377,1.4252,1.4361,1.5345,1.4063,1.1619,0.99391,0.76878,0.52786,0.29419,0.020406,-0.23172,-0.4688,-0.62643,-0.60554,-0.42546,-0.20289,0.05238,0.29723,0.53663,0.76246,0.9883,1.228,1.4312,1.5543,1.5404,1.3967,1.4222,1.3851,1.5032,1.549,1.3541,1.1132,0.87298,0.633,0.40015,0.16086,-0.09478,-0.34473,-0.54516,-1.0345,-1.0345,-1.0345,-1.0345,-1.0345,-1.0345,-1.0345,-1.0345,-1.0345,-1.0345,-1.0345,-1.0345,-1.0345,-1.0345,-1.0345,-1.0345,-1.0345,-1.0345,-1.0345,-1.0345,-1.0345,-1.0345,-1.0345,-1.0345,-1.0345,-1.0345,-1.0345,-1.0345,-1.0345,-1.0345,1
-0.58711,-0.5087,-0.30948,-0.14044,0.082131,0.35427,0.6081,0.86303,1.1167,1.4046,1.5505,1.4874,1.4674,1.5118,1.3647,1.1407,0.87307,0.6098,0.35379,0.0915,-0.15259,-0.38527,-0.50659,-0.60211,-0.51293,-0.30418,-0.071436,0.16549,0.4186,0.63962,0.86756,1.1044,1.2449,1.4478,1.6424,1.6431,1.5299,1.4813,1.4409,1.4734,1.4387,1.3001,1.103,0.8701,0.65092,0.4316,0.18995,-0.068002,-0.30708,-0.50933,-1.0333,-1.0333,-1.0333,-1.0333,-1.0333,-1.0333,-1.0333,-1.0333,-1.0333,-1.0333,-1.0333,-1.0333,-1.0333,-1.0333,-1.0333,-1.0333,-1.0333,-1.0333,-1.0333,-1.0333,-1.0333,-1.0333,-1.0333,-1.0333,-1.0333,-1.0333,-1.0333,-1.0333,-1.0333,-1.0333,0
-0.61911,-0.53509,-0.32382,-0.079886,0.1948,0.44034,0.70422,0.95158,1.2145,1.4578,1.5029,1.4124,1.4366,1.4793,1.3193,1.0664,0.81617,0.56572,0.33191,0.075596,-0.17636,-0.42962,-0.61281,-0.6285,-0.47576,-0.25814,-0.025873,0.21143,0.45665,0.68791,0.91757,1.1432,1.397,1.5742,1.6526,1.5474,1.429,1.3692,1.3986,1.5097,1.533,1.2611,1.0698,0.83387,0.6217,0.37392,0.13722,-0.11986,-0.33681,-0.54301,-1.031,-1.031,-1.031,-1.031,-1.031,-1.031,-1.031,-1.031,-1.031,-1.031,-1.031,-1.031,-1.031,-1.031,-1.031,-1.031,-1.031,-1.031,-1.031,-1.031,-1.031,-1.031,-1.031,-1.031,-1.031,-1.031,-1.031,-1.031,-1.031,-1.031,1
-0.60592,-0.49684,-0.38499,-0.15085,0.1061,0.37346,0.64629,0.908,1.1146,1.3506,1.5269,1.4824,1.4448,1.5022,1.4266,1.1873,0.96073,0.73246,0.49061,0.24332,-0.015822,-0.25741,-0.45902,-0.56604,-0.5323,-0.35941,-0.1363,0.087835,0.32334,0.55149,0.78625,1.0417,1.2314,1.4388,1.581,1.608,1.5119,1.4346,1.4304,1.4969,1.5636,1.3054,1.0859,0.86415,0.62312,0.39498,0.13953,-0.099206,-0.3309,-0.52358,-1.0359,-1.0359,-1.0359,-1.0359,-1.0359,-1.0359,-1.0359,-1.0359,-1.0359,-1.0359,-1.0359,-1.0359,-1.0359,-1.0359,-1.0359,-1.0359,-1.0359,-1.0359,-1.0359,-1.0359,-1.0359,-1.0359,-1.0359,-1.0359,-1.0359,-1.0359,-1.0359,-1.0359,-1.0359,-1.0359,0
-0.61848,-0.52459,-0.3158,-0.068419,0.15574,0.43957,0.69865,0.95007,1.1526,1.3917,1.5011,1.3497,1.4069,1.5067,1.4329,1.1764,0.98013,0.78293,0.54837,0.294,0.059141,-0.18435,-0.39649,-0.56923,-0.58008,-0.48053,-0.25398,0.006712,0.25357,0.50204,0.73673,0.96422,1.199,1.4271,1.5531,1.6069,1.5192,1.4039,1.4711,1.575,1.5351,1.3518,1.0863,0.86627,0.63889,0.39289,0.15197,-0.11666,-0.3401,-0.54829,-1.0357,-1.0357,-1.0357,-1.0357,-1.0357,-1.0357,-1.0357,-1.0357,-1.0357,-1.0357,-1.0357,-1.0357,-1.0357,-1.0357,-1.0357,-1.0357,-1.0357,-1.0357,-1.0357,-1.0357,-1.0357,-1.0357,-1.0357,-1.0357,-1.0357,-1.0357,-1.0357,-1.0357,-1.0357,-1.0357,1
-0.64084,-0.53004,-0.34702,-0.12214,0.13562,0.4199,0.66458,0.88787,1.1124,1.3002,1.4238,1.4026,1.3914,1.3492,1.2004,0.99705,0.75211,0.51106,0.25672,0.00636,-0.24248,-0.44844,-0.56995,-0.53647,-0.36888,-0.15391,0.080542,0.30839,0.54866,0.78932,0.99406,1.2092,1.4191,1.6039,1.6869,1.5945,1.4838,1.443,1.4992,1.5796,1.5625,1.3029,1.0952,0.8539,0.63243,0.38451,0.13824,-0.11003,-0.33755,-0.5456,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,0
-0.59899,-0.51256,-0.30669,-0.052891,0.17709,0.44033,0.69828,0.92896,1.0981,1.338,1.524,1.4337,1.3157,1.3927,1.4757,1.2961,1.0454,0.85479,0.63327,0.39386,0.14221,-0.12935,-0.3779,-0.56637,-0.59968,-0.46405,-0.23717,-0.008056,0.24762,0.48492,0.73945,0.98912,1.2269,1.4811,1.6098,1.5335,1.3818,1.3057,1.3226,1.4289,1.5697,1.3949,1.1223,0.87124,0.66186,0.43934,0.17709,-0.052052,-0.30563,-0.51202,-1.0484,-1.0484,-1.0484,-1.0484,-1.0484,-1.0484,-1.0484,-1.0484,-1.0484,-1.0484,-1.0484,-1.0484,-1.0484,-1.0484,-1.0484,-1.0484,-1.0484,-1.0484,-1.0484,-1.0484,-1.0484,-1.0484,-1.0484,-1.0484,-1.0484,-1.0484,-1.0484,-1.0484,-1.0484,-1.0484,1
-0.61422,-0.50679,-0.29373,-0.045592,0.23121,0.50567,0.6943,0.90422,1.087,1.3005,1.5433,1.4763,1.4105,1.4344,1.391,1.0993,0.94077,0.7216,0.47051,0.21918,-0.050785,-0.28839,-0.48482,-0.5882,-0.51454,-0.32309,-0.090722,0.16494,0.40805,0.63439,0.85379,1.1205,1.3404,1.513,1.5763,1.518,1.475,1.3334,1.383,1.5088,1.5319,1.295,1.0656,0.85322,0.62051,0.38746,0.15499,-0.094758,-0.33262,-0.53561,-1.0468,-1.0468,-1.0468,-1.0468,-1.0468,-1.0468,-1.0468,-1.0468,-1.0468,-1.0468,-1.0468,-1.0468,-1.0468,-1.0468,-1.0468,-1.0468,-1.0468,-1.0468,-1.0468,-1.0468,-1.0468,-1.0468,-1.0468,-1.0468,-1.0468,-1.0468,-1.0468,-1.0468,-1.0468,-1.0468,1
-0.55876,-0.48383,-0.29987,-0.053148,0.16497,0.43417,0.68644,0.93916,1.189,1.3987,1.5624,1.4602,1.4099,1.4937,1.3937,1.1581,0.93507,0.71178,0.47303,0.21361,-0.05717,-0.26464,-0.47128,-0.55565,-0.54094,-0.37708,-0.16626,0.065406,0.29167,0.51905,0.75723,1.0129,1.1631,1.3804,1.5702,1.5869,1.4851,1.4366,1.4508,1.5436,1.5195,1.3121,1.0815,0.87802,0.66235,0.42633,0.20702,-0.043807,-0.28628,-0.48559,-1.0443,-1.0443,-1.0443,-1.0443,-1.0443,-1.0443,-1.0443,-1.0443,-1.0443,-1.0443,-1.0443,-1.0443,-1.0443,-1.0443,-1.0443,-1.0443,-1.0443,-1.0443,-1.0443,-1.0443,-1.0443,-1.0443,-1.0443,-1.0443,-1.0443,-1.0443,-1.0443,-1.0443,-1.0443,-1.0443,1
-0.65937,-0.55003,-0.33583,-0.096961,0.16884,0.44339,0.71345,0.96744,1.1685,1.3874,1.4744,1.486,1.4898,1.3824,1.174,0.97915,0.7502,0.51435,0.27494,0.021193,-0.23299,-0.45518,-0.60043,-0.64065,-0.48044,-0.23719,0.024098,0.26644,0.51722,0.74606,0.96733,1.2036,1.4712,1.6219,1.6529,1.5327,1.4482,1.4805,1.6124,1.6289,1.4569,1.2282,0.99936,0.78522,0.55649,0.32076,0.096758,-0.15533,-0.38639,-0.56351,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,-1.0206,1
-0.58013,-0.53248,-0.3371,-0.13419,0.13717,0.41695,0.6432,0.89544,1.1378,1.3514,1.5357,1.5505,1.5309,1.5661,1.433,1.1879,1.0475,0.79396,0.58304,0.33104,0.066741,-0.17505,-0.39188,-0.56206,-0.58417,-0.48839,-0.26914,-0.02391,0.22792,0.466,0.70278,0.93968,1.1897,1.3694,1.4974,1.5544,1.5338,1.4978,1.481,1.5234,1.5001,1.3066,1.0552,0.84815,0.60411,0.37973,0.12435,-0.11612,-0.3472,-0.50944,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,1
-0.63339,-0.53568,-0.33674,-0.079694,0.20419,0.45813,0.71329,0.97182,1.1971,1.4502,1.4363,1.4383,1.5106,1.4654,1.2648,1.0262,0.84312,0.61878,0.35084,0.096007,-0.15037,-0.39201,-0.52707,-0.60561,-0.53001,-0.32452,-0.095468,0.16013,0.40028,0.64087,0.87496,1.1098,1.33,1.5215,1.6335,1.5987,1.4688,1.3778,1.3993,1.5063,1.554,1.3587,1.1067,0.86588,0.63011,0.38951,0.14029,-0.099291,-0.33868,-0.52554,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,1
-0.56879,-0.54863,-0.35666,-0.14237,0.098129,0.36761,0.64005,0.89696,1.13,1.3672,1.4786,1.4022,1.4199,1.5142,1.3346,1.046,0.87086,0.63245,0.40217,0.15266,-0.10721,-0.31453,-0.48595,-0.59926,-0.55649,-0.34993,-0.11071,0.13924,0.39054,0.64365,0.86642,1.1017,1.3609,1.5434,1.6363,1.5831,1.4123,1.3642,1.4414,1.6165,1.5426,1.3757,1.1227,0.89992,0.65876,0.41781,0.17052,-0.082857,-0.31265,-0.50051,-1.0335,-1.0335,-1.0335,-1.0335,-1.0335,-1.0335,-1.0335,-1.0335,-1.0335,-1.0335,-1.0335,-1.0335,-1.0335,-1.0335,-1.0335,-1.0335,-1.0335,-1.0335,-1.0335,-1.0335,-1.0335,-1.0335,-1.0335,-1.0335,-1.0335,-1.0335,-1.0335,-1.0335,-1.0335,-1.0335,1
-0.69168,-0.57611,-0.37379,-0.12549,0.14155,0.42615,0.65117,0.89176,1.1512,1.3926,1.5075,1.4435,1.4793,1.5446,1.3281,1.0926,0.90109,0.68243,0.45017,0.20332,-0.034305,-0.28529,-0.51572,-0.68812,-0.64192,-0.42781,-0.17292,0.077075,0.35055,0.58292,0.80871,1.0338,1.2592,1.4806,1.6221,1.6066,1.5007,1.4891,1.5945,1.6162,1.5035,1.263,1.0517,0.85534,0.61573,0.37173,0.13179,-0.12659,-0.37579,-0.59903,-1.0156,-1.0156,-1.0156,-1.0156,-1.0156,-1.0156,-1.0156,-1.0156,-1.0156,-1.0156,-1.0156,-1.0156,-1.0156,-1.0156,-1.0156,-1.0156,-1.0156,-1.0156,-1.0156,-1.0156,-1.0156,-1.0156,-1.0156,-1.0156,-1.0156,-1.0156,-1.0156,-1.0156,-1.0156,-1.0156,1
-0.62659,-0.53577,-0.33722,-0.088795,0.16942,0.44384,0.6931,0.93859,1.169,1.4117,1.5626,1.4765,1.4361,1.3248,1.1894,0.98174,0.88592,0.67546,0.41739,0.17565,-0.096225,-0.34251,-0.54404,-0.64076,-0.54951,-0.33585,-0.098612,0.14199,0.38635,0.61327,0.87075,1.0912,1.3386,1.5268,1.6322,1.5352,1.4458,1.4599,1.4259,1.5493,1.5699,1.3605,1.1186,0.90673,0.64642,0.40516,0.16648,-0.088183,-0.32521,-0.52488,-1.0336,-1.0336,-1.0336,-1.0336,-1.0336,-1.0336,-1.0336,-1.0336,-1.0336,-1.0336,-1.0336,-1.0336,-1.0336,-1.0336,-1.0336,-1.0336,-1.0336,-1.0336,-1.0336,-1.0336,-1.0336,-1.0336,-1.0336,-1.0336,-1.0336,-1.0336,-1.0336,-1.0336,-1.0336,-1.0336,1
-0.62033,-0.53425,-0.33277,-0.097367,0.1438,0.40298,0.6775,0.92748,1.1394,1.3669,1.5646,1.5123,1.452,1.5355,1.546,1.3812,1.1413,0.90192,0.65932,0.41173,0.15459,-0.10762,-0.3422,-0.542,-0.65385,-0.576,-0.38399,-0.1522,0.1027,0.3281,0.5841,0.80352,1.0404,1.2806,1.4979,1.5935,1.522,1.423,1.4338,1.5239,1.5631,1.3315,1.0958,0.86499,0.61649,0.37332,0.1497,-0.096333,-0.33845,-0.52375,-1.0249,-1.0249,-1.0249,-1.0249,-1.0249,-1.0249,-1.0249,-1.0249,-1.0249,-1.0249,-1.0249,-1.0249,-1.0249,-1.0249,-1.0249,-1.0249,-1.0249,-1.0249,-1.0249,-1.0249,-1.0249,-1.0249,-1.0249,-1.0249,-1.0249,-1.0249,-1.0249,-1.0249,-1.0249,-1.0249,1
-0.57818,-0.53271,-0.33779,-0.091404,0.17114,0.44191,0.68861,0.92764,1.1333,1.3452,1.5156,1.4644,1.5384,1.621,1.5353,1.3723,1.1376,0.95643,0.73173,0.49281,0.24743,0.00571,-0.2555,-0.46561,-0.60842,-0.58939,-0.41924,-0.19381,0.045198,0.29033,0.52148,0.75275,1.0022,1.1979,1.4009,1.5237,1.5071,1.53,1.475,1.5138,1.4688,1.3466,1.101,0.85596,0.63181,0.38194,0.14925,-0.096974,-0.31537,-0.5114,-1.0342,-1.0342,-1.0342,-1.0342,-1.0342,-1.0342,-1.0342,-1.0342,-1.0342,-1.0342,-1.0342,-1.0342,-1.0342,-1.0342,-1.0342,-1.0342,-1.0342,-1.0342,-1.0342,-1.0342,-1.0342,-1.0342,-1.0342,-1.0342,-1.0342,-1.0342,-1.0342,-1.0342,-1.0342,-1.0342,1
-0.57061,-0.48752,-0.29112,-0.040571,0.22336,0.47514,0.72875,0.93813,1.2115,1.4204,1.5126,1.4338,1.4714,1.555,1.4054,1.193,0.97114,0.78563,0.54701,0.29462,0.028226,-0.22461,-0.42655,-0.57823,-0.61635,-0.45037,-0.23041,0.007897,0.25394,0.48415,0.71449,0.94313,1.1871,1.3768,1.4875,1.5099,1.4801,1.4447,1.4318,1.5246,1.4967,1.3696,1.105,0.86712,0.63629,0.39889,0.15061,-0.092303,-0.31665,-0.50984,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,1
-0.58629,-0.50092,-0.30517,-0.0625,0.19817,0.47443,0.72636,0.98648,1.2223,1.4586,1.5341,1.3806,1.452,1.542,1.4842,1.3087,1.0782,0.87018,0.6328,0.4019,0.12928,-0.12557,-0.31331,-0.53356,-0.63358,-0.55342,-0.36525,-0.12755,0.11996,0.35517,0.58493,0.82106,1.0449,1.2939,1.4852,1.5595,1.5159,1.4347,1.3996,1.4698,1.5133,1.3822,1.1128,0.8903,0.65337,0.41668,0.16247,-0.071072,-0.30904,-0.49773,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,-1.037,1
-0.58309,-0.48906,-0.32003,-0.080522,0.17818,0.43367,0.69112,0.9695,1.1675,1.385,1.4935,1.4414,1.4356,1.4646,1.3204,1.1516,0.94215,0.69934,0.49055,0.21983,-0.062469,-0.27564,-0.44845,-0.59762,-0.54051,-0.38208,-0.16681,0.074294,0.29679,0.531,0.77098,1.0062,1.1796,1.3975,1.5464,1.5943,1.4965,1.4095,1.4891,1.5098,1.5383,1.344,1.1943,0.95152,0.68354,0.41184,0.16789,-0.10651,-0.28102,-0.49303,-1.0417,-1.0417,-1.0417,-1.0417,-1.0417,-1.0417,-1.0417,-1.0417,-1.0417,-1.0417,-1.0417,-1.0417,-1.0417,-1.0417,-1.0417,-1.0417,-1.0417,-1.0417,-1.0417,-1.0417,-1.0417,-1.0417,-1.0417,-1.0417,-1.0417,-1.0417,-1.0417,-1.0417,-1.0417,-1.0417,1
-0.50716,-0.4243,-0.25289,-0.02437,0.21386,0.46815,0.64243,0.83921,1.0042,1.1668,1.338,1.3827,1.3916,1.3118,1.1472,0.96582,0.75974,0.55302,0.36313,0.11529,-0.08503,-0.29717,-0.43458,-0.48624,-0.39684,-0.20937,0.009042,0.24073,0.50479,0.75436,0.99349,1.2453,1.4853,1.5672,1.5089,1.4323,1.3804,1.4368,1.5174,1.6202,1.6067,1.4192,1.1793,0.95204,0.70011,0.44983,0.22108,-0.03697,-0.26866,-0.44384,-1.0673,-1.0673,-1.0673,-1.0673,-1.0673,-1.0673,-1.0673,-1.0673,-1.0673,-1.0673,-1.0673,-1.0673,-1.0673,-1.0673,-1.0673,-1.0673,-1.0673,-1.0673,-1.0673,-1.0673,-1.0673,-1.0673,-1.0673,-1.0673,-1.0673,-1.0673,-1.0673,-1.0673,-1.0673,-1.0673,0
-0.64905,-0.54315,-0.33794,-0.086815,0.18458,0.45259,0.71139,0.9875,1.1741,1.4631,1.4826,1.4529,1.4971,1.3978,1.2001,1.0046,0.78124,0.55706,0.32142,0.094299,-0.15801,-0.38939,-0.56714,-0.6496,-0.5797,-0.36822,-0.10718,0.15426,0.39261,0.62801,0.86341,1.0945,1.3299,1.5417,1.6451,1.637,1.5082,1.4055,1.4465,1.6138,1.5591,1.3505,1.0982,0.87511,0.63935,0.38847,0.14308,-0.10177,-0.34092,-0.55706,-1.0214,-1.0214,-1.0214,-1.0214,-1.0214,-1.0214,-1.0214,-1.0214,-1.0214,-1.0214,-1.0214,-1.0214,-1.0214,-1.0214,-1.0214,-1.0214,-1.0214,-1.0214,-1.0214,-1.0214,-1.0214,-1.0214,-1.0214,-1.0214,-1.0214,-1.0214,-1.0214,-1.0214,-1.0214,-1.0214,1
-0.61121,-0.51634,-0.31537,-0.1102,0.15522,0.42296,0.68216,0.88865,1.1171,1.3887,1.5208,1.4804,1.4852,1.4415,1.3796,1.0966,0.85979,0.64944,0.38918,0.13941,-0.095132,-0.33988,-0.53972,-0.62326,-0.57142,-0.37353,-0.12485,0.13883,0.3775,0.62092,0.85745,1.0832,1.313,1.5178,1.6109,1.5742,1.4686,1.4754,1.5416,1.5902,1.4989,1.2895,1.0602,0.8273,0.59813,0.36908,0.13062,-0.114,-0.34854,-0.54436,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,1
-0.5909,-0.51702,-0.31662,-0.11382,0.13684,0.4157,0.67272,0.91629,1.1238,1.3779,1.5283,1.4441,1.4329,1.4783,1.2462,0.97859,0.72789,0.49099,0.21179,-0.054741,-0.30642,-0.48214,-0.58625,-0.56003,-0.38666,-0.16799,0.04086,0.28501,0.52019,0.77031,1.0068,1.0791,1.2581,1.4486,1.6269,1.6479,1.5168,1.4157,1.4126,1.5062,1.5421,1.3011,1.1739,0.96802,0.69353,0.45651,0.20029,-0.05104,-0.29573,-0.50664,-1.0372,-1.0372,-1.0372,-1.0372,-1.0372,-1.0372,-1.0372,-1.0372,-1.0372,-1.0372,-1.0372,-1.0372,-1.0372,-1.0372,-1.0372,-1.0372,-1.0372,-1.0372,-1.0372,-1.0372,-1.0372,-1.0372,-1.0372,-1.0372,-1.0372,-1.0372,-1.0372,-1.0372,-1.0372,-1.0372,0
-0.58621,-0.55399,-0.34961,-0.10151,0.16598,0.4349,0.70307,0.96856,1.2349,1.4605,1.6067,1.5318,1.4308,1.2484,1.0548,1.1467,1.1734,0.96638,0.75423,0.48679,0.22723,-0.02152,-0.29206,-0.48233,-0.59978,-0.55992,-0.3781,-0.14446,0.099577,0.35428,0.60002,0.834,1.0809,1.3399,1.5248,1.6059,1.5023,1.4015,1.3723,1.4421,1.5443,1.4432,1.1766,0.92734,0.70125,0.4423,0.19487,-0.046264,-0.28567,-0.50481,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,-1.0425,0
-0.6008,-0.52198,-0.32808,-0.083077,0.17917,0.4345,0.68955,0.9519,1.1372,1.368,1.5459,1.4045,1.4272,1.5022,1.4206,1.1872,0.96648,0.72952,0.48394,0.23922,-0.017633,-0.28318,-0.51738,-0.60927,-0.58637,-0.41575,-0.19413,0.047905,0.27227,0.5062,0.74581,0.97245,1.1924,1.4127,1.5381,1.5806,1.4879,1.3939,1.4152,1.5496,1.5517,1.4155,1.1529,0.90653,0.68179,0.4221,0.17425,-0.07711,-0.31723,-0.50524,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,1
-0.58965,-0.5199,-0.33025,-0.10866,0.14726,0.41105,0.65265,0.9065,1.1503,1.3748,1.5804,1.5181,1.5258,1.5899,1.4436,1.2304,1.0413,0.88585,0.63489,0.38165,0.10881,-0.1432,-0.37528,-0.56345,-0.6155,-0.5045,-0.29143,-0.067336,0.17557,0.39545,0.61557,0.84661,1.0727,1.3164,1.4983,1.5738,1.486,1.5271,1.4914,1.5274,1.5004,1.3105,1.098,0.87073,0.60657,0.39389,0.13503,-0.12334,-0.3596,-0.52438,-1.0303,-1.0303,-1.0303,-1.0303,-1.0303,-1.0303,-1.0303,-1.0303,-1.0303,-1.0303,-1.0303,-1.0303,-1.0303,-1.0303,-1.0303,-1.0303,-1.0303,-1.0303,-1.0303,-1.0303,-1.0303,-1.0303,-1.0303,-1.0303,-1.0303,-1.0303,-1.0303,-1.0303,-1.0303,-1.0303,1
-0.55298,-0.46812,-0.25415,0.018424,0.31244,0.60077,0.83535,1.0902,1.3978,1.433,1.4034,1.3935,1.1781,0.91899,0.6606,0.36193,0.10099,-0.20639,-0.45878,-0.61287,-0.54904,-0.35946,-0.10864,0.1527,0.41454,0.67785,0.9454,1.0284,1.2349,1.4484,1.6117,1.6107,1.488,1.4436,1.4994,1.6001,1.4588,1.2534,1.1617,1.0193,0.81246,0.59741,0.57757,0.78468,0.85367,0.57727,0.326,0.044553,-0.24557,-0.46272,-1.0683,-1.0683,-1.0683,-1.0683,-1.0683,-1.0683,-1.0683,-1.0683,-1.0683,-1.0683,-1.0683,-1.0683,-1.0683,-1.0683,-1.0683,-1.0683,-1.0683,-1.0683,-1.0683,-1.0683,-1.0683,-1.0683,-1.0683,-1.0683,-1.0683,-1.0683,-1.0683,-1.0683,-1.0683,-1.0683,0
-0.59975,-0.53302,-0.34181,-0.088864,0.15297,0.43082,0.69401,0.9677,1.2084,1.4807,1.5605,1.4913,1.4975,1.5972,1.4983,1.2679,1.0108,0.79038,0.57454,0.33294,0.086888,-0.162,-0.38626,-0.53668,-0.54052,-0.45699,-0.25346,-0.037752,0.22686,0.46176,0.7045,0.94004,1.1837,1.4181,1.5473,1.497,1.4162,1.4064,1.4892,1.4687,1.4664,1.2743,1.0264,0.7929,0.57227,0.33963,0.11363,-0.12168,-0.34393,-0.53254,-1.0351,-1.0351,-1.0351,-1.0351,-1.0351,-1.0351,-1.0351,-1.0351,-1.0351,-1.0351,-1.0351,-1.0351,-1.0351,-1.0351,-1.0351,-1.0351,-1.0351,-1.0351,-1.0351,-1.0351,-1.0351,-1.0351,-1.0351,-1.0351,-1.0351,-1.0351,-1.0351,-1.0351,-1.0351,-1.0351,1
-0.58674,-0.49001,-0.28282,-0.036564,0.16703,0.42632,0.68703,0.93677,1.169,1.3619,1.3723,1.3781,1.4794,1.3305,1.1391,0.92945,0.71394,0.47495,0.23843,-0.022661,-0.25696,-0.46099,-0.61491,-0.56865,-0.37872,-0.14275,0.095019,0.34866,0.58707,0.83799,1.0767,1.3111,1.4786,1.6412,1.5684,1.4387,1.3659,1.3511,1.4526,1.6237,1.5344,1.3454,1.1335,0.88071,0.6351,0.4052,0.14354,-0.094879,-0.32557,-0.51555,-1.0427,-1.0427,-1.0427,-1.0427,-1.0427,-1.0427,-1.0427,-1.0427,-1.0427,-1.0427,-1.0427,-1.0427,-1.0427,-1.0427,-1.0427,-1.0427,-1.0427,-1.0427,-1.0427,-1.0427,-1.0427,-1.0427,-1.0427,-1.0427,-1.0427,-1.0427,-1.0427,-1.0427,-1.0427,-1.0427,1
