att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,target
1.8767,1.8363,1.7728,1.6878,1.5833,1.4616,1.3253,1.1772,1.0206,0.85869,0.6948,0.53231,0.37455,0.22469,0.085761,-0.039481,-0.14857,-0.23939,-0.31023,-0.3598,-0.38725,-0.39225,-0.37487,-0.3357,-0.27578,-0.19657,-0.099946,0.011856,0.13629,0.27055,0.41162,0.55637,0.70157,0.844,0.98051,1.108,1.2238,1.3251,1.4096,1.4755,1.521,1.5451,1.5468,1.5259,1.4826,1.4172,1.3308,1.2247,1.1007,0.96056,0.80675,0.64171,0.46812,0.28875,0.10644,-0.075976,-0.25574,-0.43018,-0.59682,-0.75337,-0.89781,-1.0284,-1.1437,-1.2426,-1.3243,-1.3885,-1.4351,-1.4643,-1.4768,-1.4735,-1.4555,-1.4242,-1.3812,-1.3284,-1.2675,-1.2005,-1.1294,-1.0562,-0.98266,-0.9107,-0.84197,-0.77798,-0.72006,-0.66931,-0.62664,-0.5927,-0.56791,-0.55246,-0.54631,-0.54918,-0.5606,-0.57993,-0.60634,-0.6389,-0.67655,-0.71816,-0.76256,-0.80854,-0.85494,10
2.9939,4.4999,5.2281,4.7593,3.2283,1.2977,-0.22043,-0.8435,-0.6556,-0.1522,0.16276,0.10724,-0.15152,-0.33212,-0.29854,-0.13491,-0.016831,-0.034596,-0.13469,-0.20311,-0.18314,-0.1149,-0.076637,-0.10245,-0.1597,-0.19341,-0.18083,-0.14515,-0.12398,-0.1316,-0.15265,-0.16613,-0.158,-0.1406,-0.13258,-0.13062,-0.13537,-0.14447,-0.15376,-0.16107,-0.16682,-0.17164,-0.17676,-0.18278,-0.18813,-0.19155,-0.19288,-0.19231,-0.192,-0.19468,-0.2008,-0.20952,-0.2187,-0.22493,-0.2268,-0.22536,-0.22255,-0.22157,-0.22508,-0.23285,-0.24318,-0.25325,-0.2595,-0.26046,-0.2571,-0.25155,-0.2475,-0.24807,-0.25376,-0.26342,-0.27452,-0.28322,-0.28776,-0.28908,-0.28913,-0.29049,-0.2943,-0.29882,-0.30232,-0.30466,-0.30678,-0.3105,-0.31623,-0.32177,-0.32529,-0.32716,-0.32929,-0.33393,-0.34102,-0.34797,-0.35372,-0.36122,-0.37401,-0.39307,-0.41314,-0.42235,-0.41081,-0.37847,-0.33559,10
-0.63597,0.17953,1.1611,2.1599,3.0134,3.5818,3.7788,3.5921,3.0841,2.3763,1.6197,0.9598,0.50404,0.30168,0.33804,0.5451,0.82399,1.0726,1.2112,1.199,1.0393,0.77207,0.45864,0.16261,-0.06665,-0.20452,-0.25315,-0.23591,-0.18705,-0.14009,-0.11862,-0.13172,-0.17444,-0.23249,-0.28876,-0.32944,-0.34796,-0.34581,-0.33062,-0.3125,-0.30035,-0.29916,-0.30915,-0.3267,-0.34639,-0.36333,-0.37472,-0.38059,-0.3832,-0.38583,-0.39133,-0.40104,-0.41448,-0.42969,-0.44415,-0.45566,-0.46315,-0.46679,-0.46782,-0.46794,-0.46866,-0.47216,-0.47728,-0.48197,-0.48606,-0.48959,-0.49273,-0.49649,-0.49973,-0.5028,-0.50618,-0.51033,-0.51605,-0.52299,-0.53048,-0.53844,-0.54668,-0.55489,-0.56316,-0.57009,-0.57546,-0.57937,-0.58224,-0.5848,-0.5876,-0.59101,-0.59543,-0.60096,-0.6074,-0.61444,-0.62095,-0.62612,-0.62923,-0.62978,-0.62768,-0.62303,-0.61629,-0.60841,-0.60063,1
-0.53222,0.65996,2.084,3.4069,4.2997,4.5456,4.111,3.1524,1.9582,0.84793,0.068202,-0.27652,-0.23692,0.024707,0.31145,0.46976,0.43829,0.25263,0.011127,-0.17899,-0.24915,-0.19329,-0.060634,0.074072,0.14682,0.13035,0.039923,-0.080116,-0.18032,-0.22795,-0.21828,-0.17153,-0.11969,-0.090476,-0.096291,-0.1321,-0.18122,-0.22511,-0.25142,-0.25791,-0.25067,-0.23937,-0.23205,-0.23222,-0.23895,-0.24904,-0.25952,-0.26909,-0.27814,-0.28758,-0.29949,-0.31103,-0.31908,-0.32415,-0.32754,-0.33148,-0.33549,-0.34027,-0.34609,-0.35293,-0.35983,-0.36575,-0.37034,-0.37357,-0.37601,-0.3775,-0.37869,-0.38026,-0.38303,-0.38709,-0.39215,-0.39805,-0.4044,-0.41104,-0.41696,-0.42196,-0.42623,-0.43041,-0.43491,-0.44004,-0.44607,-0.4529,-0.46025,-0.46705,-0.47279,-0.47731,-0.48104,-0.48456,-0.48857,-0.49383,-0.50057,-0.50852,-0.51611,-0.52166,-0.52356,-0.52081,-0.51326,-0.50202,-0.48959,1
-0.18973,0.30637,0.84501,1.3874,1.8915,2.3161,2.6256,2.7941,2.8082,2.6691,2.3926,2.0076,1.5533,1.0747,0.61781,0.22503,-0.069853,-0.24493,-0.29229,-0.21845,-0.043146,0.20344,0.48454,0.76133,0.99756,1.1636,1.2398,1.2178,1.1018,0.90638,0.65495,0.37597,0.099431,-0.14693,-0.34079,-0.46756,-0.52154,-0.50589,-0.4315,-0.31489,-0.17561,-0.033444,0.094165,0.19423,0.25943,0.28845,0.28543,0.25871,0.21903,0.17751,0.14371,0.12414,0.12134,0.1335,0.15496,0.17718,0.19022,0.18437,0.15164,0.08712,-0.010185,-0.13717,-0.28696,-0.44972,-0.61397,-0.76794,-0.90104,-1.0051,-1.0752,-1.11,-1.1121,-1.0868,-1.0421,-0.98672,-0.92974,-0.87907,-0.84077,-0.8185,-0.81339,-0.82416,-0.84764,-0.87936,-0.91439,-0.94818,-0.97673,-0.99723,-1.0085,-1.0109,-1.0059,-0.99578,-0.98328,-0.97138,-0.96266,-0.95708,-0.95528,-0.9572,-0.96215,-0.96899,-0.97641,4
-0.33324,0.95689,2.4514,3.7746,4.5698,4.6213,3.9289,2.7074,1.3102,0.1076,-0.63463,-0.83062,-0.58061,-0.10999,0.32906,0.55264,0.50107,0.23868,-0.094275,-0.35241,-0.44603,-0.36964,-0.19052,-0.008427,0.092176,0.075869,-0.036424,-0.18545,-0.30532,-0.35274,-0.32182,-0.24023,-0.15159,-0.094201,-0.085972,-0.12116,-0.17783,-0.23075,-0.26264,-0.26955,-0.25889,-0.24305,-0.23243,-0.23128,-0.23774,-0.24675,-0.25375,-0.25678,-0.25692,-0.25659,-0.25945,-0.26367,-0.26634,-0.26759,-0.26803,-0.26887,-0.27019,-0.27246,-0.27587,-0.28057,-0.2861,-0.29202,-0.29833,-0.30513,-0.31263,-0.32022,-0.32755,-0.33427,-0.34033,-0.34561,-0.35014,-0.35426,-0.35823,-0.36222,-0.36571,-0.36842,-0.37026,-0.37157,-0.37282,-0.37453,-0.37722,-0.38088,-0.3851,-0.38868,-0.39078,-0.39115,-0.39043,-0.38986,-0.39093,-0.39482,-0.40157,-0.40992,-0.41709,-0.42009,-0.41652,-0.40557,-0.38832,-0.36762,-0.34746,9
-0.86012,0.1916,1.4479,2.5456,3.1606,3.1432,2.5791,1.743,0.97312,0.52623,0.48391,0.74485,1.1004,1.3469,1.3784,1.2169,0.97648,0.79037,0.74219,0.83438,1.0029,1.1617,1.2499,1.2553,1.2097,1.1622,1.1505,1.1825,1.2355,1.27,1.2472,1.1435,0.95669,0.70496,0.42113,0.14385,-0.091542,-0.26125,-0.35832,-0.39352,-0.39065,-0.37745,-0.37561,-0.39433,-0.43096,-0.47135,-0.50052,-0.51296,-0.51194,-0.5047,-0.50017,-0.50642,-0.52727,-0.55893,-0.59401,-0.62548,-0.64862,-0.66001,-0.66079,-0.6565,-0.65435,-0.65776,-0.66795,-0.68429,-0.70495,-0.72491,-0.74145,-0.75472,-0.76685,-0.77685,-0.78425,-0.78876,-0.79049,-0.78698,-0.77834,-0.76676,-0.75544,-0.74587,-0.73958,-0.73765,-0.74065,-0.74772,-0.75781,-0.76937,-0.78107,-0.79008,-0.79485,-0.79582,-0.79614,-0.79876,-0.80634,-0.81915,-0.83472,-0.84713,-0.85127,-0.84531,-0.83266,-0.81946,-0.8128,9
0.72643,1.3647,1.9845,2.4919,2.8051,2.8739,2.6938,2.3093,1.8053,1.2888,0.86433,0.61027,0.56133,0.70246,0.97487,1.2929,1.5669,1.7257,1.7336,1.5966,1.357,1.0796,0.83202,0.66616,0.60523,0.63961,0.73208,0.83027,0.88231,0.8511,0.72354,0.51224,0.25028,-0.018988,-0.25397,-0.42491,-0.51983,-0.54498,-0.52055,-0.47332,-0.42877,-0.4049,-0.40912,-0.43865,-0.4836,-0.53145,-0.57125,-0.59662,-0.60659,-0.60477,-0.59729,-0.59037,-0.58848,-0.59343,-0.60451,-0.61931,-0.63566,-0.64984,-0.66059,-0.66789,-0.67247,-0.67637,-0.67938,-0.68078,-0.68138,-0.68204,-0.68345,-0.68672,-0.69068,-0.69504,-0.69932,-0.70288,-0.70576,-0.70681,-0.70516,-0.70162,-0.69755,-0.6944,-0.6941,-0.69585,-0.69969,-0.70524,-0.71177,-0.71888,-0.72535,-0.73014,-0.73344,-0.73587,-0.7382,-0.74141,-0.74515,-0.74942,-0.75393,-0.75821,-0.76184,-0.76425,-0.76495,-0.7638,-0.76092,10
-0.4725,-0.057854,0.38881,0.79685,1.0974,1.2371,1.1902,0.96585,0.60854,0.19252,-0.19081,-0.44919,-0.50698,-0.32033,0.11288,0.75057,1.512,2.2904,2.9708,3.4496,3.6521,3.5446,3.1405,2.4965,1.7026,0.86578,0.092448,-0.52922,-0.94213,-1.1271,-1.1025,-0.91754,-0.64033,-0.34393,-0.09288,0.067499,0.11682,0.060129,-0.076574,-0.25434,-0.43088,-0.56964,-0.64664,-0.65387,-0.59904,-0.50194,-0.38888,-0.28624,-0.21487,-0.18633,-0.20152,-0.25183,-0.32217,-0.39503,-0.45459,-0.48998,-0.49699,-0.47821,-0.44154,-0.39782,-0.35806,-0.33096,-0.32133,-0.32953,-0.35198,-0.38251,-0.41406,-0.44038,-0.45726,-0.46318,-0.45923,-0.44844,-0.43479,-0.4225,-0.41438,-0.41133,-0.41341,-0.41951,-0.42786,-0.43656,-0.44414,-0.44963,-0.45287,-0.4544,-0.45511,-0.4559,-0.45786,-0.46193,-0.46564,-0.46863,-0.47057,-0.47119,-0.47039,-0.46831,-0.46512,-0.46115,-0.45695,-0.45309,-0.4501,10
-2.117,-0.66287,0.95472,1.9394,1.8436,0.88461,-0.24149,-0.86822,-0.77495,-0.24419,0.24151,0.38768,0.23279,0.017113,-0.042617,0.10172,0.35561,0.6071,0.7949,0.90075,0.92767,0.88408,0.79634,0.72078,0.70302,0.73314,0.75784,0.72193,0.61798,0.50312,0.44493,0.45928,0.50772,0.53006,0.49324,0.43478,0.40575,0.42387,0.46693,0.47196,0.38403,0.22001,0.051726,-0.040805,-0.006417,0.12064,0.23778,0.259,0.15982,-0.003254,-0.11307,-0.09826,0.009355,0.11517,0.12064,0.010233,-0.1253,-0.17933,-0.117,0.004629,0.082804,0.071576,0.033113,0.070643,0.2332,0.46973,0.65707,0.70758,0.64913,0.59086,0.63411,0.79372,0.97596,1.0577,0.98846,0.82192,0.6801,0.66973,0.79084,0.92702,0.91471,0.63005,0.069969,-0.63458,-1.2968,-1.7681,-1.9985,-2.0481,-2.024,-2.0045,-2.017,-2.049,-2.0756,-2.094,-2.1164,-2.145,-2.1751,-2.1972,-2.2003,6
0.33178,1.1915,2.1429,3.0287,3.6902,4.0067,3.9253,3.4749,2.7579,1.9239,1.1314,0.50937,0.12942,-0.005148,0.04899,0.19894,0.34649,0.4167,0.37607,0.23567,0.040443,-0.15059,-0.286,-0.33813,-0.30968,-0.22942,-0.1397,-0.08101,-0.078567,-0.13585,-0.23583,-0.34891,-0.44403,-0.49894,-0.50624,-0.47399,-0.42099,-0.36931,-0.33676,-0.33181,-0.3524,-0.38833,-0.42596,-0.45322,-0.46327,-0.45573,-0.43556,-0.41036,-0.38735,-0.371,-0.36225,-0.35913,-0.35829,-0.35711,-0.35331,-0.34715,-0.34034,-0.33497,-0.33427,-0.33594,-0.33839,-0.34106,-0.34352,-0.34601,-0.3484,-0.35075,-0.35406,-0.35928,-0.36698,-0.37693,-0.38759,-0.39768,-0.40594,-0.41156,-0.41448,-0.41486,-0.41375,-0.41249,-0.41223,-0.41389,-0.41731,-0.42212,-0.42782,-0.43399,-0.44061,-0.44787,-0.45622,-0.46611,-0.47759,-0.49009,-0.50227,-0.51216,-0.51785,-0.51786,-0.51175,-0.50025,-0.48513,-0.46897,-0.45449,9
-0.38701,-0.56219,-0.73282,-0.86267,-0.91812,-0.87474,-0.72269,-0.47006,-0.14306,0.21706,0.56006,0.83489,0.99871,1.0251,0.90996,0.67388,0.36044,0.030256,-0.24809,-0.40917,-0.40179,-0.19832,0.19943,0.75895,1.4206,2.1057,2.7278,3.2052,3.4736,3.4948,3.263,2.8048,2.175,1.4485,0.70811,0.033502,-0.51038,-0.88133,-1.0642,-1.0707,-0.93529,-0.70789,-0.44447,-0.19801,-0.010508,0.092335,0.1032,0.03202,-0.097986,-0.25603,-0.41015,-0.53309,-0.60661,-0.62376,-0.58877,-0.51496,-0.42125,-0.32794,-0.25282,-0.20813,-0.1989,-0.22291,-0.27189,-0.33389,-0.39592,-0.44661,-0.47814,-0.48735,-0.47576,-0.44873,-0.41392,-0.37957,-0.3528,-0.33833,-0.33796,-0.3505,-0.37246,-0.39897,-0.42494,-0.44609,-0.45961,-0.46456,-0.46177,-0.45343,-0.44244,-0.43186,-0.42444,-0.42093,-0.42179,-0.42653,-0.43398,-0.44258,-0.45077,-0.45738,-0.46139,-0.4625,-0.46093,-0.45724,-0.45217,10
0.96791,2.9959,4.696,5.1101,3.9521,1.8559,-0.053822,-0.93086,-0.71551,-0.031375,0.38916,0.25355,-0.19454,-0.5127,-0.4727,-0.20706,-0.021771,-0.097988,-0.35987,-0.57847,-0.57276,-0.33526,-0.001939,0.27159,0.40805,0.42751,0.40633,0.41539,0.47981,0.57377,0.64331,0.64483,0.58355,0.50474,0.46019,0.48284,0.541,0.57644,0.54956,0.45597,0.31931,0.17475,0.052366,-0.024878,-0.042127,-0.005908,0.050768,0.083242,0.060568,-0.010359,-0.087528,-0.12936,-0.12944,-0.1207,-0.14792,-0.2274,-0.32844,-0.4026,-0.42224,-0.3987,-0.37368,-0.38072,-0.41558,-0.45051,-0.46136,-0.44692,-0.43195,-0.44025,-0.46978,-0.50059,-0.51267,-0.50112,-0.48289,-0.47839,-0.49261,-0.51656,-0.53704,-0.54659,-0.55066,-0.5596,-0.57655,-0.59814,-0.61678,-0.62513,-0.62361,-0.61871,-0.61626,-0.62016,-0.62956,-0.63951,-0.64692,-0.65301,-0.66098,-0.67368,-0.68916,-0.7003,-0.70174,-0.69497,-0.68774,2
-0.15894,0.46411,1.1834,1.9293,2.6234,3.1884,3.5597,3.694,3.5759,3.2203,2.6698,1.9893,1.2561,0.54928,-0.060741,-0.52164,-0.80495,-0.90825,-0.85331,-0.68073,-0.4422,-0.19165,0.023132,0.16719,0.22237,0.18827,0.080064,-0.075884,-0.2479,-0.40513,-0.52282,-0.58602,-0.5911,-0.54515,-0.46347,-0.36593,-0.27281,-0.20111,-0.16185,-0.15867,-0.1881,-0.241,-0.30493,-0.36685,-0.41567,-0.44405,-0.44939,-0.4337,-0.4027,-0.36426,-0.32667,-0.29699,-0.27986,-0.27696,-0.28706,-0.30664,-0.33088,-0.35479,-0.37416,-0.38627,-0.39022,-0.38682,-0.37815,-0.36699,-0.35617,-0.34794,-0.34368,-0.3437,-0.34743,-0.35363,-0.3608,-0.36755,-0.37285,-0.37602,-0.37706,-0.37639,-0.37469,-0.37268,-0.37144,-0.37198,-0.37245,-0.37293,-0.3735,-0.37423,-0.37517,-0.37633,-0.37774,-0.37916,-0.38046,-0.38155,-0.38231,-0.3827,-0.38269,-0.38244,-0.38188,-0.38115,-0.38042,-0.37987,-0.37964,10
-0.39976,1.9446,4.1847,4.7786,3.4514,1.4299,0.25527,0.43034,1.2208,1.6224,1.3414,0.83528,0.63075,0.80422,1.0907,1.2851,1.3904,1.4486,1.4017,1.1859,0.88419,0.6826,0.66691,0.72264,0.66284,0.43007,0.14443,-0.033975,-0.055823,-0.003546,0.018868,-0.025793,-0.10528,-0.15627,-0.1568,-0.13969,-0.15421,-0.22827,-0.33968,-0.44114,-0.498,-0.50403,-0.4855,-0.46927,-0.46476,-0.47037,-0.47659,-0.48467,-0.49908,-0.51597,-0.53363,-0.55188,-0.57417,-0.59899,-0.61149,-0.60158,-0.57624,-0.5562,-0.55871,-0.57765,-0.59227,-0.58861,-0.57155,-0.56132,-0.57078,-0.59372,-0.61178,-0.61,-0.59094,-0.57084,-0.56416,-0.5712,-0.57831,-0.57309,-0.55723,-0.5428,-0.53901,-0.5403,-0.53229,-0.50985,-0.48498,-0.47719,-0.49379,-0.52122,-0.53814,-0.53508,-0.52263,-0.52008,-0.536,-0.56133,-0.57929,-0.58348,-0.58628,-0.60382,-0.63751,-0.66877,-0.66988,-0.63189,-0.57412,10
-0.26637,-0.1175,0.030499,0.15228,0.22533,0.2351,0.17884,0.067082,-0.077583,-0.22464,-0.34191,-0.40275,-0.39247,-0.31277,-0.18259,-0.035192,0.088389,0.14838,0.11597,-0.018374,-0.23995,-0.50957,-0.76852,-0.94819,-0.98272,-0.82239,-0.44503,0.13675,0.87448,1.6891,2.4822,3.1512,3.6059,3.7836,3.659,3.2491,2.6098,1.8268,1.0011,0.23316,-0.39307,-0.8219,-1.0325,-1.0391,-0.88517,-0.6332,-0.35177,-0.10313,0.066963,0.13529,0.10234,-0.011059,-0.17066,-0.33738,-0.47587,-0.56123,-0.58282,-0.54469,-0.4629,-0.36068,-0.26271,-0.18968,-0.15447,-0.16029,-0.20125,-0.26473,-0.33491,-0.39663,-0.43838,-0.45455,-0.4458,-0.4181,-0.38073,-0.34394,-0.31634,-0.30317,-0.30594,-0.32244,-0.34773,-0.3756,-0.40018,-0.41706,-0.42418,-0.4219,-0.41258,-0.39973,-0.38703,-0.37757,-0.373,-0.37369,-0.37874,-0.38643,-0.39475,-0.40192,-0.40668,-0.40846,-0.40746,-0.40435,-0.40004,10
-0.67786,0.94194,2.7632,3.9402,4.0565,3.3994,2.6721,2.4027,2.5573,2.6618,2.2811,1.4134,0.46644,-0.11193,-0.18956,0.004945,0.13762,0.057531,-0.13588,-0.25535,-0.22297,-0.12247,-0.088952,-0.1708,-0.30049,-0.37748,-0.363,-0.30232,-0.26889,-0.29557,-0.35901,-0.41422,-0.43382,-0.42242,-0.40455,-0.38844,-0.38035,-0.37831,-0.36808,-0.34926,-0.33146,-0.31811,-0.31756,-0.33008,-0.34182,-0.34011,-0.32248,-0.29654,-0.27854,-0.28049,-0.29856,-0.31878,-0.32693,-0.31581,-0.29195,-0.26929,-0.25751,-0.25903,-0.26909,-0.27828,-0.28037,-0.27441,-0.26221,-0.24806,-0.23612,-0.22897,-0.22977,-0.24178,-0.26543,-0.29683,-0.32659,-0.34263,-0.3395,-0.323,-0.30679,-0.30475,-0.32068,-0.34446,-0.36267,-0.36994,-0.37178,-0.38035,-0.40202,-0.42947,-0.44985,-0.45641,-0.4536,-0.45473,-0.47013,-0.49807,-0.53093,-0.56377,-0.59656,-0.63152,-0.66463,-0.68351,-0.68029,-0.66198,-0.64711,1
0.26299,0.84667,1.498,2.1564,2.7546,3.2276,3.5218,3.6025,3.4587,3.1053,2.5806,1.9416,1.2558,0.59218,0.012074,-0.43833,-0.73311,-0.86846,-0.86127,-0.7447,-0.56178,-0.35807,-0.17461,-0.042284,0.021687,0.014632,-0.053091,-0.1616,-0.28621,-0.40238,-0.49008,-0.53686,-0.53923,-0.50222,-0.43752,-0.36057,-0.28727,-0.23104,-0.20054,-0.19869,-0.22268,-0.26524,-0.31643,-0.36584,-0.40461,-0.42689,-0.43059,-0.41736,-0.39182,-0.36031,-0.32951,-0.30514,-0.29097,-0.28837,-0.29639,-0.3122,-0.33192,-0.35149,-0.36748,-0.37762,-0.38109,-0.37844,-0.3713,-0.36187,-0.35241,-0.34481,-0.34025,-0.33911,-0.34107,-0.34528,-0.35064,-0.35621,-0.3612,-0.36487,-0.36715,-0.36832,-0.36885,-0.36924,-0.37034,-0.373,-0.37536,-0.37747,-0.37946,-0.38148,-0.38362,-0.38593,-0.38843,-0.39077,-0.39274,-0.39409,-0.39462,-0.39419,-0.39277,-0.39047,-0.38744,-0.38398,-0.38043,-0.37716,-0.3745,10
-0.58619,-0.11312,0.452,1.0685,1.6877,2.2588,2.7341,3.0749,3.2561,3.2684,3.1196,2.8331,2.4443,1.9966,1.5355,1.103,0.73362,0.45012,0.26229,0.1668,0.1491,0.1865,0.25217,0.31932,0.36496,0.3728,0.33488,0.25187,0.13198,-0.011002,-0.16045,-0.29973,-0.41475,-0.49587,-0.53898,-0.54563,-0.52219,-0.47846,-0.42582,-0.37536,-0.33621,-0.31438,-0.31225,-0.32867,-0.35955,-0.39893,-0.44018,-0.47716,-0.50517,-0.52152,-0.52576,-0.51946,-0.50565,-0.48819,-0.47099,-0.45733,-0.44941,-0.44811,-0.45306,-0.46283,-0.47536,-0.48843,-0.50002,-0.50867,-0.51363,-0.51494,-0.51329,-0.50979,-0.50576,-0.50244,-0.5008,-0.50139,-0.50434,-0.50937,-0.51591,-0.52325,-0.53066,-0.53752,-0.54339,-0.54805,-0.55148,-0.55384,-0.55538,-0.55641,-0.55764,-0.55985,-0.56159,-0.5631,-0.5647,-0.56667,-0.5692,-0.57234,-0.57641,-0.58066,-0.58432,-0.58691,-0.58796,-0.58709,-0.58405,10
1.5934,1.552,1.4896,1.4077,1.3083,1.1936,1.0662,0.92897,0.78482,0.63689,0.48838,0.34249,0.20236,0.070972,-0.048847,-0.15453,-0.24383,-0.3148,-0.36594,-0.39611,-0.40467,-0.3914,-0.35655,-0.3008,-0.2253,-0.13159,-0.021624,0.10233,0.23769,0.38165,0.53121,0.68323,0.83456,0.98201,1.1225,1.253,1.3708,1.4734,1.5584,1.6242,1.669,1.6917,1.6918,1.6689,1.6232,1.5552,1.466,1.357,1.2297,1.0864,0.92915,0.76059,0.58336,0.40023,0.21401,0.027535,-0.15645,-0.33532,-0.50658,-0.66796,-0.81748,-0.95337,-1.0742,-1.1789,-1.2666,-1.3371,-1.39,-1.4259,-1.4451,-1.4485,-1.4374,-1.4129,-1.3768,-1.3306,-1.2763,-1.2156,-1.1506,-1.083,-1.0148,-0.94777,-0.88346,-0.82336,-0.76878,-0.72081,-0.68032,-0.64797,-0.62416,-0.6091,-0.60276,-0.60488,-0.61503,-0.6326,-0.65683,-0.6868,-0.72154,-0.75998,-0.80099,-0.84347,-0.88629,10
0.17833,1.8068,3.5588,4.7951,5.0362,4.2006,2.6454,0.98402,-0.21397,-0.67607,-0.5042,-0.05359,0.2971,0.34527,0.12769,-0.16223,-0.32867,-0.29479,-0.12625,0.038617,0.090685,0.013413,-0.1249,-0.23115,-0.25056,-0.19325,-0.11357,-0.065888,-0.069983,-0.10735,-0.14338,-0.15465,-0.14223,-0.12524,-0.12352,-0.1431,-0.17498,-0.20431,-0.22074,-0.22322,-0.21866,-0.21741,-0.21789,-0.21923,-0.22216,-0.22753,-0.2337,-0.24067,-0.24842,-0.2561,-0.26213,-0.26577,-0.26758,-0.26863,-0.27078,-0.27547,-0.28279,-0.29034,-0.29584,-0.29803,-0.29726,-0.2954,-0.29522,-0.29862,-0.30474,-0.31104,-0.31458,-0.31377,-0.30841,-0.301,-0.29497,-0.29274,-0.29484,-0.30045,-0.30805,-0.31578,-0.32268,-0.32878,-0.3346,-0.34012,-0.34567,-0.35166,-0.35848,-0.36637,-0.37542,-0.38523,-0.39437,-0.40151,-0.40631,-0.40993,-0.41392,-0.42008,-0.42893,-0.43889,-0.44661,-0.44894,-0.44457,-0.4346,-0.42268,1
-0.43308,5.1734,6.5373,1.4703,-1.5545,0.025296,0.68638,-0.39137,-0.2309,0.54283,0.52207,0.43048,0.54549,0.52138,0.56505,0.63844,0.54531,0.52669,0.62714,0.62243,0.58182,0.57887,0.53614,0.48137,0.50148,0.49852,0.42125,0.404,0.4382,0.41705,0.42481,0.50325,0.50418,0.42598,0.44947,0.562,0.54972,0.42764,0.42406,0.47291,0.32462,0.12558,0.14116,0.15755,-0.036479,-0.17042,-0.13831,-0.20812,-0.35949,-0.37333,-0.33826,-0.38288,-0.41786,-0.41979,-0.44996,-0.46497,-0.45172,-0.4698,-0.48995,-0.47674,-0.47788,-0.50259,-0.51279,-0.52124,-0.54766,-0.55866,-0.54754,-0.56023,-0.59519,-0.59236,-0.55166,-0.54575,-0.57485,-0.56618,-0.54114,-0.56591,-0.58887,-0.55901,-0.54574,-0.57222,-0.57365,-0.56363,-0.58537,-0.59181,-0.56352,-0.56358,-0.5984,-0.60892,-0.58379,-0.564,-0.56096,-0.56135,-0.58469,-0.62384,-0.60745,-0.55689,-0.5779,-0.61202,-0.56439,9
-0.86071,3.5733,2.7393,-1.4298,-0.99181,-0.17754,-1.1205,-0.57538,-0.33213,-1.0031,0.18814,2.2266,2.5909,2.0465,1.1248,-0.13909,-0.38384,-0.2276,-0.54487,-0.48795,-0.38932,-0.62274,-0.6603,-0.60553,-0.68464,-0.72054,-0.68556,-0.73029,-0.7695,-0.69054,-0.61777,-0.64118,-0.71706,-0.77819,-0.7194,-0.61001,-0.68434,-0.74606,-0.63752,-0.68228,-0.69989,-0.49819,-0.45525,-0.31505,0.15574,0.27929,0.055716,0.14633,0.24041,0.12443,0.57275,1.3269,1.4767,1.4038,1.5376,1.611,1.5914,1.5005,1.3485,1.3958,1.5409,1.41,1.2536,1.2302,1.0769,1.0616,1.0216,0.61919,0.4679,0.42304,0.13045,0.07278,0.016149,-0.16536,-0.1562,-0.25816,-0.33912,-0.25948,-0.36571,-0.4309,-0.39827,-0.47663,-0.48442,-0.48614,-0.55965,-0.55859,-0.59498,-0.68709,-0.69697,-0.73782,-0.85791,-0.87809,-0.85046,-0.91447,-0.91646,-0.86364,-0.93871,-1.0292,-1.0407,7
1.274,3.2529,4.8838,5.2726,4.1257,1.9949,-0.05829,-1.1405,-1.0508,-0.29289,0.38249,0.52184,0.19575,-0.19689,-0.3156,-0.12698,0.14255,0.24862,0.13098,-0.077113,-0.19526,-0.14896,-0.010605,0.081517,0.041339,-0.1042,-0.24042,-0.24478,-0.068087,0.23186,0.52096,0.66242,0.59359,0.36525,0.10058,-0.08261,-0.12551,-0.071515,-0.007164,0.007405,-0.030786,-0.085591,-0.12075,-0.12873,-0.12666,-0.13199,-0.14829,-0.16719,-0.17887,-0.18264,-0.18576,-0.19369,-0.20617,-0.21985,-0.23154,-0.24091,-0.24991,-0.25836,-0.26323,-0.26232,-0.25581,-0.24674,-0.24127,-0.24497,-0.25843,-0.28046,-0.30599,-0.32688,-0.33932,-0.34543,-0.3506,-0.36141,-0.38014,-0.40175,-0.41941,-0.4293,-0.43217,-0.43374,-0.44001,-0.45168,-0.46511,-0.47568,-0.48069,-0.48199,-0.48441,-0.4909,-0.50081,-0.51136,-0.51937,-0.52381,-0.52686,-0.53124,-0.53803,-0.54682,-0.5558,-0.56291,-0.5681,-0.57268,-0.5774,2
